Station Code,DateTimeStamp,Monitoring Program,Rep,F_Record,PO4F,F_PO4F,TP,F_TP,NH4F,F_NH4F,NO23F,F_NO23F,DIN,F_DIN,DON,F_DON,TDN,F_TDN,TN,F_TN,TKN,F_TKN,TKNF,F_TKNF,TON,F_TON,PON,F_PON,PN,F_PN,CHLA_N,F_CHLA_N,UncCHLa_N,F_UncCHLa_N,PHEA,F_PHEA,DOC,F_DOC,TSS,F_TSS,FECCOL_CFU,F_FECCOL_CFU,ENTERO_MPN,F_ENTERO_MPN,WTEM_N,F_WTEM_N,SALT_N,F_SALT_N,DO_N,F_DO_N,PH_N,F_PH_N,TURB_N,F_TURB_N,Color,F_Color,SECCHI,F_SECCHI,IRR0_N,F_IRR0_N,IRR1_N,F_IRR1_N,Kd_N,F_Kd_N
gtmpcnut,04/06/2021 11:00,2,1,,0.028,<1> (CHB),0.061,0,0.027,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.44,<1> (CSM),,<-1>,0.41,0,,<-1>,,<-1>,3.7,0,4.7,0,1.5,0,8.3,0,7,0,,<-1>,,<-1>,20.8,0,20.5,0,5.3,0,7.6,0,6.3,<1> (CHB),,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,04/06/2021 13:30,2,1,,0.030,0,0.057,0,0.027,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.47,0,,<-1>,0.44,0,,<-1>,,<-1>,3.5,0,4.2,0,2.2,<-4> [SBL],8.7,0,7,0,,<-1>,10.0,<1> (CHB),21.3,0,18.8,0,5.9,0,7.6,0,5.3,<1> (CHB),,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,04/06/2021 16:00,2,1,,0.028,0,0.061,0,0.016,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.46,0,,<-1>,0.44,0,,<-1>,,<-1>,3.3,0,4.0,0,1.4,<-4> [SBL],10.0,0,8,0,,<-1>,10.0,<-4> [SBL] (CHB),23.8,0,10.9,0,8.2,0,7.6,0,6.5,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,04/06/2021 18:30,2,1,,0.028,0,0.062,0,0.012,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.47,0,,<-1>,0.46,0,,<-1>,,<-1>,3.5,0,4.4,0,1.5,<-4> [SBL],8.7,0,14,0,,<-1>,10.0,<-4> [SBL] (CHB),24.1,0,16.8,0,7.7,0,7.8,0,9.1,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,04/06/2021 21:00,2,1,,0.030,0,0.061,0,0.021,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.43,0,,<-1>,0.41,0,,<-1>,,<-1>,3.6,0,4.1,0,1.8,<-4> [SBL],8.2,0,8,0,,<-1>,10.0,<-4> [SBL] (CHB),22.6,0,19.5,0,6.3,0,7.6,0,6.8,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,04/06/2021 23:30,2,1,,0.028,0,0.080,0,0.008,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.70,0,,<-1>,0.69,0,,<-1>,,<-1>,12.0,0,13.0,0,2.2,<-4> [SBL],8.5,0,10,0,,<-1>,10.0,<1> (CHB),22.9,0,19.1,0,6.0,0,7.6,0,8.0,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,04/07/2021 02:00,2,1,,0.029,0,0.058,0,0.023,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.46,0,,<-1>,0.44,0,,<-1>,,<-1>,4.6,0,4.9,0,1.8,<-4> [SBL],8.6,0,6,0,,<-1>,10.0,<-4> [SBL] (CHB),23.2,0,16.7,0,5.8,0,7.5,0,5.4,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,04/07/2021 04:30,2,1,,0.031,0,0.071,0,0.024,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.58,0,,<-1>,0.56,0,,<-1>,,<-1>,3.3,0,4.4,0,1.8,<-4> [SBL],8.9,0,14,0,,<-1>,20.0,<1> (CHB),21.7,0,9.8,0,6.9,0,7.5,0,9.1,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,04/07/2021 07:00,2,1,,0.031,0,0.075,0,0.025,0,0.005,0,0.030,0,,<-1>,,<-1>,0.56,0,0.56,0,,<-1>,0.54,0,,<-1>,,<-1>,3.7,0,5.0,0,1.9,0,7.0,0,20,0,,<-1>,10.0,<1> (CHB),21.2,0,18.7,0,6.3,0,7.6,0,12.0,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmfmnut,04/07/2021 07:52,1,1,,0.015,0,0.036,0,0.020,0,0.004,<-4> [SBL],,<-4> [SCB],0.32,0,,<-4> [SCB],,<-4> [SCB],0.37,0,0.34,0,0.35,0,0.03,0,,<-2> [GCM],2.1,0,2.5,0,0.9,<-4> [SBL],2.8,0,10,0,3,<1> (CHB),10.0,<-4> [SBL] (CHB),19.9,0,33.3,0,6.6,0,7.8,0,5.3,0,5.0,<-4> [SBL] (CSM),1.50,0,,<-1>,,<-1>,,<-1>
gtmfmnut,04/07/2021 07:54,1,2,,0.014,0,0.036,0,0.015,0,0.004,<-4> [SBL],,<-4> [SCB],0.34,0,,<-4> [SCB],,<-4> [SCB],0.36,0,0.36,0,0.34,0,0.00,0,,<-2> [GCM],2.3,0,2.7,0,1.4,<-4> [SBL],2.7,0,10,0,3,<1> (CHB),10.0,<-4> [SBL] (CHB),19.9,0,33.3,0,6.6,0,7.8,0,5.0,0,5.0,<-4> [SBL],1.50,0,,<-1>,,<-1>,,<-1>
gtmpcnut,04/07/2021 08:55,1,1,,0.031,0,0.068,0,0.013,0,0.006,0,0.019,0,0.30,0,0.32,0,0.59,0,0.58,0,0.31,<1> (CSM),0.57,0,0.27,0,0.27,,5.4,0,5.9,0,2.4,<-4> [SBL],8.0,0,12,<1> (CSM),8,<1> (CHB),20.0,<1> (CHB),21.4,0,23.0,0,7.6,0,7.5,0,7.8,0,48.0,<1> (CSM),0.50,0,,<-1>,,<-1>,,<-1>
gtmpcnut,04/07/2021 08:57,1,2,,0.030,<1> (CHB),0.071,0,0.010,0,0.005,0,0.015,0,0.39,0,0.40,0,0.56,0,0.55,0,0.40,0,0.54,0,0.15,0,0.15,,5.1,0,6.0,0,1.5,<-4> [SBL],7.7,0,12,<1> (CSM),14,<1> (CHB),10.0,<-4> [SBL] (CHB),21.4,0,23.0,0,7.6,0,7.5,0,7.9,0,48.0,0,0.50,0,,<-1>,,<-1>,,<-1>
gtmssnut,04/07/2021 09:10,1,1,,0.020,0,0.047,0,0.022,0,0.032,0,0.054,0,0.27,0,0.32,0,0.34,0,0.31,0,0.29,0,0.29,0,0.02,0,0.02,,3.6,0,4.6,0,1.4,0,3.2,0,12,0,14,<1> (CHB),10.0,<1> (CHB),19.0,0,32.6,0,6.2,0,7.8,0,8.3,0,2.5,<-4> [SBL],,<-2> [GDM],,<-1>,,<-1>,,<-1>
gtmssnut,04/07/2021 09:12,1,2,,0.020,0,0.047,0,0.021,0,0.034,0,0.055,0,0.31,0,0.36,0,0.39,0,0.36,0,0.33,0,0.34,0,0.03,0,0.03,,3.7,0,4.3,0,1.6,<-4> [SBL],3.3,0,11,0,8,<1> (CHB),20.0,<1> (CHB),19.0,0,32.6,0,6.2,0,7.8,0,7.4,0,2.5,<-4> [SBL],,<-2> [GDM],,<-1>,,<-1>,,<-1>
gtmpcnut,04/07/2021 09:30,2,1,,0.030,0,0.062,0,0.025,0,0.005,0,0.030,0,,<-1>,,<-1>,0.56,0,0.55,0,,<-1>,0.52,0,,<-1>,,<-1>,1.8,0,2.2,0,0.9,<-4> [SBL],6.8,0,11,0,3,<1> (CHB),10.0,<1> [GSM] (CHB),21.6,0,21.7,0,5.7,0,7.7,0,8.5,<1> (CSM),,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpinut,04/07/2021 10:44,1,1,,0.021,0,0.062,0,0.008,0,0.004,<-4> [SBL],,<-4> [SCB],0.50,0,,<-4> [SCB],,<-4> [SCB],0.59,0,0.51,0,0.58,0,0.08,0,,<-2> [GCM],6.4,<1> (CSM),7.6,<1> (CSM),1.8,<-4> [SBL],7.9,0,13,0,4,<1> (CHB),10.0,<-4> [SBL] (CHB),20.2,0,23.0,0,7.4,0,7.6,0,8.4,0,27.0,0,0.80,0,,<-1>,,<-1>,,<-1>
gtmpinut,04/07/2021 10:46,1,2,,0.023,0,0.061,0,0.006,0,0.004,<-4> [SBL],,<-4> [SCB],0.45,0,,<-4> [SCB],,<-4> [SCB],0.59,0,0.46,0,0.58,0,0.13,0,,<-2> [GCM],6.5,0,7.7,0,1.8,<-4> [SBL],7.6,0,12,0,3,<1> (CHB),10.0,<-4> [SBL] (CHB),20.2,0,23.0,0,7.4,0,7.6,0,8.2,0,26.0,0,0.80,0,,<-1>,,<-1>,,<-1>
gtmpcnut,05/10/2021 08:30,2,1,,0.036,<1> (CHB),0.091,0,0.053,0,0.021,0,0.074,0,0.60,0,0.67,0,0.74,0,0.72,0,0.65,0,0.67,0,0.07,0,0.07,,3.8,<1> (CHB),5.9,<1> (CHB),3.3,<1> (CHB),19.0,0,24,0,,<-1>,,<-1>,25.8,0,6.7,0,5.9,0,7.3,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,05/10/2021 11:00,2,1,,0.033,<1> (CHB),0.090,0,0.042,0,0.013,0,0.055,0,,<-1>,,<-1>,0.68,0,0.67,0,,<-1>,0.63,0,,<-1>,,<-1>,,<-2> (CSM),,<-2> (CSM),,<-2> (CSM),15.0,0,24,0,,<-1>,,<-1>,26.0,0,16.0,0,3.9,0,7.4,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,05/10/2021 13:30,2,1,,0.033,0,0.088,0,0.049,0,0.015,0,0.064,0,,<-1>,,<-1>,0.72,0,0.70,0,,<-1>,0.65,0,,<-1>,,<-1>,4.0,0,5.8,0,2.7,0,15.0,0,24,0,,<-1>,20.0,<1> (CHB),26.0,0,16.5,0,3.8,0,7.4,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,05/10/2021 16:00,2,1,,0.037,0,0.095,0,0.056,0,0.016,0,0.072,0,,<-1>,,<-1>,0.66,0,0.64,0,,<-1>,0.58,0,,<-1>,,<-1>,3.0,0,4.8,0,2.8,0,15.0,0,30,0,,<-1>,10.0,<-4> [SBL] (CHB),28.3,0,5.3,0,5.6,0,7.3,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,05/10/2021 18:30,2,1,,0.032,0,0.090,0,0.046,0,0.019,0,0.065,0,,<-1>,,<-1>,0.74,0,0.72,0,,<-1>,0.67,0,,<-1>,,<-1>,2.9,0,4.8,0,2.9,0,15.0,0,19,0,,<-1>,10.0,<-4> [SBL] (CHB),27.5,0,7.3,0,5.4,0,7.3,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,05/10/2021 21:00,2,1,,0.033,0,0.085,0,0.040,0,0.011,0,0.051,0,,<-1>,,<-1>,0.71,0,0.70,0,,<-1>,0.66,0,,<-1>,,<-1>,4.9,0,7.0,0,3.1,0,16.0,0,28,0,,<-1>,10.0,<-4> [SBL] (CHB),28.1,0,9.8,0,6.2,0,7.5,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,05/10/2021 23:30,2,1,,0.029,0,0.071,0,0.018,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.64,0,,<-1>,0.62,0,,<-1>,,<-1>,3.7,0,5.6,0,2.9,0,14.0,0,21,0,,<-1>,10.0,<-4> [SBL] (CHB),28.0,0,16.8,0,5.1,0,7.6,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,05/11/2021 02:00,2,1,,0.034,0,0.085,0,0.046,0,0.009,0,0.055,0,,<-1>,,<-1>,0.67,0,0.66,0,,<-1>,0.61,0,,<-1>,,<-1>,5.9,<1> (CSM),8.2,<1> (CSM),3.4,0,16.0,0,13,0,,<-1>,10.0,<-4> [SBL] (CHB),27.6,0,13.8,0,4.7,0,7.4,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,05/11/2021 04:30,2,1,,0.034,0,0.084,0,0.051,0,0.014,0,0.065,0,,<-1>,,<-1>,0.66,0,0.65,0,,<-1>,0.60,0,,<-1>,,<-1>,6.1,0,7.8,0,2.4,0,16.0,0,12,0,,<-1>,20.0,<1> (CHB),27.5,0,13.2,0,4.1,0,7.3,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,05/11/2021 07:00,2,1,,0.042,0,0.086,0,0.084,0,0.021,0,0.105,0,,<-1>,,<-1>,0.70,0,0.68,0,,<-1>,0.60,0,,<-1>,,<-1>,4.0,0,5.8,0,2.8,0,17.0,0,14,0,,<-1>,10.0,<1> [GSM] (CHB),27.1,0,9.5,0,4.4,0,7.2,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmfmnut,05/11/2021 09:07,1,1,,0.009,0,0.037,0,0.008,0,0.004,<-4> [SBL],,<-4> [SCB],0.23,0,,<-4> [SCB],,<-4> [SCB],0.32,0,0.24,0,0.31,0,0.08,0,,<-2> [GCM],6.4,0,6.9,0,0.9,<-4> [SBL],2.7,0,11,0,3,<1> (CHB),10.0,<-4> [SBL] (CHB),24.3,0,33.6,0,5.9,0,7.8,0,,<-1>,5.0,<-4> [SBL],0.90,0,,<-1>,,<-1>,,<-1>
gtmfmnut,05/11/2021 09:09,1,2,,0.008,0,0.034,0,0.007,0,0.004,<-4> [SBL],,<-4> [SCB],0.16,0,,<-4> [SCB],,<-4> [SCB],0.32,0,0.17,0,0.31,0,0.15,0,,<-2> [GCM],6.6,0,7.1,0,0.9,<-4> [SBL],2.4,0,10,0,3,<1> (CHB),10.0,<-4> [SBL] (CHB),24.3,0,33.6,0,5.9,0,7.8,0,,<-1>,5.0,<-4> [SBL],0.90,0,,<-1>,,<-1>,,<-1>
gtmpcnut,05/11/2021 09:30,2,1,,0.040,0,0.090,0,0.073,0,0.017,0,0.090,0,,<-1>,,<-1>,0.74,0,0.72,0,,<-1>,0.65,0,,<-1>,,<-1>,5.2,0,7.0,0,2.6,0,18.0,0,21,<1> (CSM),,<-1>,10.0,<1> (CHB),26.9,0,9.9,0,4.9,0,7.3,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmssnut,05/11/2021 10:15,1,1,,0.012,0,0.049,0,0.013,0,0.005,0,0.018,0,0.16,0,0.18,0,0.26,0,0.25,0,0.17,0,0.24,0,0.08,0,0.08,,8.7,0,9.8,0,1.3,0,2.6,0,20,0,3,<1> (CHB),30.0,<1> (CHB),23.7,0,33.9,0,6.2,0,7.9,0,,<-1>,12.0,<-4> [SBL],0.60,0,,<-1>,,<-1>,,<-1>
gtmssnut,05/11/2021 10:17,1,2,,0.012,0,0.047,0,0.009,0,0.006,0,0.015,0,0.15,0,0.17,0,0.39,0,0.38,0,0.16,0,0.37,0,0.22,0,0.22,,8.7,0,9.8,0,1.3,<-4> [SBL],2.5,0,18,0,3,<1> (CHB),10.0,<1> (CHB),23.7,0,33.9,0,6.2,0,7.9,0,,<-1>,12.0,<-4> [SBL],0.60,0,,<-1>,,<-1>,,<-1>
gtmpinut,05/11/2021 11:23,1,1,,0.022,0,0.072,0,0.012,0,0.004,<-4> [SBL],,<-4> [SCB],0.39,0,,<-4> [SCB],,<-4> [SCB],0.70,0,0.40,0,0.69,0,0.30,0,,<-2> [GCM],11.0,0,12.0,0,1.8,0,6.4,0,18,<1> (CSM),4,<1> (CHB),10.0,<-4> [SBL] (CHB),25.7,0,28.7,0,5.4,0,7.5,0,,<-1>,16.0,<1> (CSM),0.50,0,,<-1>,,<-1>,,<-1>
gtmpinut,05/11/2021 11:25,1,2,,0.021,0,0.070,0,0.011,0,0.004,<-4> [SBL],,<-4> [SCB],0.40,0,,<-4> [SCB],,<-4> [SCB],0.61,0,0.41,0,0.60,0,0.20,0,,<-2> [GCM],11.0,0,12.0,0,1.8,<-4> [SBL],6.3,0,18,0,3,<1> (CHB),10.0,<-4> [SBL] (CHB),25.7,0,28.7,0,5.4,0,7.5,0,,<-1>,14.0,0,0.50,0,,<-1>,,<-1>,,<-1>
gtmpcnut,05/11/2021 12:22,1,1,,0.040,0,0.091,0,0.036,0,0.018,0,0.054,0,0.50,0,0.56,0,1.02,0,1.00,0,0.54,0,0.96,0,0.46,0,0.46,,11.0,0,12.0,0,1.5,<-4> [SBL],18.0,0,21,0,,<-2> (CSM),20.0,<1> (CHB),27.2,0,16.1,0,,<-2> [GDM],7.2,0,,<-1>,170.0,0,0.50,0,,<-1>,,<-1>,,<-1>
gtmpcnut,05/11/2021 12:26,1,2,,0.039,0,0.085,0,0.036,0,0.017,0,0.053,0,0.45,0,0.51,0,0.92,0,0.90,0,0.49,0,0.86,0,0.41,0,0.41,,11.0,0,12.0,0,1.8,<-4> [SBL],18.0,0,22,0,,<-2> (CSM),10.0,<-4> [SBL] (CHB),27.2,0,16.1,0,,<-2> [GDM],7.2,0,,<-1>,170.0,0,0.50,0,,<-1>,,<-1>,,<-1>
gtmpcnut,06/07/2021 08:30,2,1,,0.033,<1> (CHB),0.097,0,0.022,0,0.005,0,0.027,0,0.41,0,0.44,0,0.76,0,0.75,0,0.43,0,0.73,0,0.32,0,0.32,,9.7,<1> (CHB),12.0,<1> (CHB),2.4,<1> (CHB),8.1,0,28,<1> (CSM),19,<1> (CHB),,<-1>,28.7,0,22.2,0,4.1,0,7.5,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,06/07/2021 11:00,2,1,,0.034,<1> (CHB),0.090,0,0.024,0,0.005,0,0.029,0,,<-1>,,<-1>,0.68,0,0.68,0,,<-1>,0.66,0,,<-1>,,<-1>,9.9,0,12.0,0,2.2,<-4> [SBL],8.4,0,25,0,3,<1> (CHB),,<-1>,29.0,0,20.7,0,3.8,0,7.5,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,06/07/2021 13:30,2,1,,0.032,0,0.081,0,0.013,0,0.006,0,0.019,0,,<-1>,,<-1>,0.53,0,0.52,0,,<-1>,0.51,0,,<-1>,,<-1>,11.0,0,13.0,0,2.2,<-4> [SBL],8.6,0,23,0,19,<1> (CHB),10.0,<-4> [SBL] (CHB),29.3,0,17.8,0,3.9,0,7.4,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,06/07/2021 16:00,2,1,,0.032,0,0.089,0,0.017,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.63,0,,<-1>,0.61,0,,<-1>,,<-1>,10.0,0,12.0,0,2.2,<-4> [SBL],8.5,0,25,0,,<-1>,10.0,<-4> [SBL] (CHB),31.1,0,11.0,0,6.0,0,7.5,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,06/07/2021 18:30,2,1,,0.031,0,0.100,0,0.004,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.72,0,,<-1>,0.72,0,,<-1>,,<-1>,9.5,0,12.0,0,3.0,0,8.6,0,53,0,,<-1>,10.0,<-4> [SBL] (CHB),31.1,0,14.3,0,6.8,0,7.7,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,06/07/2021 21:00,2,1,,0.027,0,0.100,0,0.006,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.62,0,,<-1>,0.61,0,,<-1>,,<-1>,9.2,0,12.0,0,3.5,0,7.4,0,68,0,,<-1>,10.0,<-4> [SBL] (CHB),30.6,0,22.9,0,5.9,0,7.8,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,06/07/2021 23:30,2,1,,0.030,0,0.130,0,0.006,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],2.00,0,,<-1>,1.99,0,,<-1>,,<-1>,9.6,0,12.0,0,2.7,0,7.4,0,68,0,,<-1>,10.0,<-4> [SBL] (CHB),30.3,0,18.2,0,5.5,0,7.7,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,06/08/2021 02:00,2,1,,0.028,0,0.086,0,0.005,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.50,0,,<-1>,0.50,0,,<-1>,,<-1>,9.0,0,9.8,0,2.6,<-4> [SBL],7.6,0,31,0,,<-1>,10.0,<-4> [SBL] (CHB),30.3,0,17.2,0,4.6,0,7.6,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,06/08/2021 04:30,2,1,,0.035,0,0.080,0,0.008,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.54,0,,<-1>,0.53,0,,<-1>,,<-1>,6.7,0,7.4,0,2.1,<-4> [SBL],8.1,0,12,0,,<-1>,10.0,<-4> [SBL] (CHB),30.1,0,13.7,0,4.0,0,7.4,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,06/08/2021 07:00,2,1,,0.034,0,0.086,0,0.014,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.52,0,,<-1>,0.51,0,,<-1>,,<-1>,9.9,0,12.0,0,2.2,0,8.5,0,18,0,6,<1> (CHB),10.0,<-4> [SBL] (CHB),29.3,0,13.5,0,5.1,0,7.5,0,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>,,<-1>
