Station Code,DateTimeStamp,Monitoring Program,Rep,F_Record,PO4F,F_PO4F,DOP,F_DOP,TDP,F_TDP,TP,F_TP,PHOSP,F_PHOSP,NH4F,F_NH4F,NO23F,F_NO23F,DIN,F_DIN,DON,F_DON,TDN,F_TDN,TN,F_TN,TKN,F_TKN,TKNF,F_TKNF,TON,F_TON,PON,F_PON,PN,F_PN,CHLA_N,F_CHLA_N,UncCHLa_N,F_UncCHLa_N,PHEA,F_PHEA,DOC,F_DOC,TSS,F_TSS,FECCOL_CFU,F_FECCOL_CFU,ENTERO_MPN,F_ENTERO_MPN,WTEM_N,F_WTEM_N,SALT_N,F_SALT_N,DO_N,F_DO_N,PH_N,F_PH_N,Color,F_Color,SECCHI,F_SECCHI
gtmpinut,10/10/2022 11:00,1,1,{CIF},0.025,0,0.013,0,0.038,0,0.061,0,0.023,0,0.030,0,0.019,0,0.049,0,0.50,,0.55,,0.64,,0.62,0,0.53,0,0.59,,0.09,0,0.09,0,5.2,0,6.3,0,1.6,0,8.2,0,10,0,3,<-4> [SBL] (CHB),10.0,<-4> [SBL] (CHB),24.5,0,26.5,0,5.2,0,7.8,0,37.0,<1> (CSM),0.9,0
gtmpinut,10/10/2022 11:03,1,2,{CIF},0.021,0,0.015,0,0.036,0,0.054,0,0.018,0,0.029,0,0.020,0,0.049,0,0.46,,0.51,,0.66,,0.64,0,0.49,0,0.61,,0.15,0,0.15,0,5.4,0,6.4,0,1.4,0,7.9,0,11,0,3,<-4> [SBL] (CHB),10.0,<-4> [SBL] (CHB),24.5,0,26.5,0,5.2,0,7.8,0,38.0,0,0.9,0
gtmpcnut,10/10/2022 12:45,1,1,,0.029,0,0.016,0,0.045,0,0.066,0,0.021,0,0.076,0,0.007,0,0.083,0,0.90,,0.99,,1.11,,1.10,0,0.98,0,1.02,,0.12,0,0.12,0,4.1,0,5.0,0,1.3,0,25.0,0,6,0,28,<1> [GSM] (CHB),20,<1> (CHB),24.7,0,15.5,0,4.7,0,6.9,0,320.0,0,0.2,0
gtmpcnut,10/10/2022 12:48,1,2,,0.029,0,0.018,0,0.047,0,0.065,0,0.018,0,0.068,0,0.008,0,0.076,0,0.77,,0.85,,0.92,,0.91,0,0.84,0,0.84,,0.07,0,0.07,0,5.9,0,5.9,0,3.0,<-4> [SBL],25.0,0,6,0,33,<1> [GSM] (CHB),10,<1> (CHB),24.7,0,15.5,0,4.7,0,6.9,0,330.0,0,0.2,0
gtmpcnut,10/24/2022 8:30,2,1,,0.024,<1> (CHB),0.017,0,0.041,0,0.063,0,0.022,0,0.023,0,0.014,0,0.037,0,0.54,,0.57,,0.73,,0.72,0,0.56,0,0.70,,0.16,0,0.16,0,5.5,<1> (CHB),6.5,<1> (CHB),1.3,<1> (CHB),15.0,0,10,0,,<-1>,,<-1>,20.8,0,20.3,0,5.9,0,7.3,0,,<-1>, ,<-1>
gtmpcnut,10/24/2022 11:00,2,1,,0.022,<1> (CHB),,<-1>,,<-1>,0.054,0,,<-1>,0.018,0,0.008,0,0.026,0,,<-1>,,<-1>,0.65,,0.64,0,,<-1>,0.62,,,<-1>,,<-1>,5.1,0,5.9,0,1.1,0,11.0,0,10,0,,<-1>,,<-1>,21.7,0,25.7,0,6.2,0,7.6,0,,<-1>, ,<-1>
gtmpcnut,10/24/2022 13:30,2,1,,0.023,<1> (CHB),,<-1>,,<-1>,0.063,0,,<-1>,0.017,0,0.014,0,0.031,0,,<-1>,,<-1>,0.76,,0.75,0,,<-1>,0.73,,,<-1>,,<-1>,5.3,0,6.3,0,1.5,0,16.0,0,13,0,,<-1>,10,<1> (CHB),21.6,0,20.4,0,6.0,0,7.3,0,,<-1>, ,<-1>
gtmpcnut,10/24/2022 16:00,2,1,,0.024,0,,<-1>,,<-1>,0.060,0,,<-1>,0.020,0,0.007,0,0.027,0,,<-1>,,<-1>,0.96,,0.95,0,,<-1>,0.93,,,<-1>,,<-1>,3.8,0,4.3,0,2.1,<-4> [SBL],26.0,0,10,0,,<-1>,10,<1> (CHB),21.3,0,9.2,0,5.8,0,6.9,0,,<-1>, ,<-1>
gtmpcnut,10/24/2022 18:30,2,1,,0.024,0,,<-1>,,<-1>,0.056,0,,<-1>,0.015,0,0.006,0,0.021,0,,<-1>,,<-1>,0.92,,0.91,0,,<-1>,0.90,,,<-1>,,<-1>,3.6,0,3.9,0,1.8,<-4> [SBL],25.0,0,5,0,,<-1>,41,<1> (CHB),21.4,0,9.8,0,5.8,0,6.8,0,,<-1>, ,<-1>
gtmpcnut,10/24/2022 21:00,2,1,,0.022,0,,<-1>,,<-1>,0.060,0,,<-1>,0.018,0,0.012,0,0.030,0,,<-1>,,<-1>,0.75,,0.74,0,,<-1>,0.72,,,<-1>,,<-1>,3.9,0,4.8,0,1.4,0,17.0,0,16,0,,<-1>,20,<1> (CHB),21.9,0,18.6,0,6.0,0,7.2,0,,<-1>, ,<-1>
gtmpcnut,10/24/2022 23:30,2,1,,0.023,0,,<-1>,,<-1>,0.054,0,,<-1>,0.021,0,0.009,0,0.030,0,,<-1>,,<-1>,0.62,,0.61,0,,<-1>,0.59,,,<-1>,,<-1>,3.5,0,4.3,0,1.3,0,14.0,0,7,0,,<-1>,10,<1> (CHB),22.1,0,22.4,0,5.4,0,7.3,0,,<-1>, ,<-1>
gtmpcnut,10/25/2022 2:00,2,1,,0.023,0,,<-1>,,<-1>,0.056,0,,<-1>,0.021,0,0.008,0,0.029,0,,<-1>,,<-1>,0.81,,0.80,0,,<-1>,0.78,,,<-1>,,<-1>,3.1,0,3.7,0,0.9,0,21.0,0,8,0,,<-1>,20,<1> (CHB),21.0,0,14.3,0,5.7,0,7.0,0,,<-1>, ,<-1>
gtmpcnut,10/25/2022 4:30,2,1,,0.027,0,,<-1>,,<-1>,0.054,0,,<-1>,0.027,0,0.006,0,0.033,0,,<-1>,,<-1>,0.91,,0.90,0,,<-1>,0.87,,,<-1>,,<-1>,2.6,0,3.0,0,0.90,<-4> [SBL],26.0,0,6,0,,<-1>,98,<1> (CHB),19.8,0,6.8,0,5.5,0,6.8,0,,<-1>, ,<-1>
gtmpcnut,10/25/2022 7:00,2,1,,0.026,0,,<-1>,,<-1>,0.056,0,,<-1>,0.025,0,0.006,0,0.031,0,,<-1>,,<-1>,0.83,,0.82,0,,<-1>,0.80,,,<-1>,,<-1>,2.9,0,3.5,0,0.90,<-4> [SBL],25.0,0,5,0,,<-1>,74,<1> (CHB),19.9,0,10.0,0,5.5,0,6.8,0,,<-1>, ,<-1>
gtmpcnut,10/25/2022 9:30,2,1,,0.024,0,,<-1>,,<-1>,0.065,0,,<-1>,0.034,0,0.009,0,0.043,0,,<-1>,,<-1>,0.75,,0.74,0,,<-1>,0.71,,,<-1>,,<-1>,5.5,0,6.6,0,1.5,0,14.0,0,14,0,,<-1>,10.0,<-4> [SBL] (CHB),21.1,0,22.2,0,5.7,0,7.3,0,,<-1>, ,<-1>
gtmfmnut,11/8/2022 9:03,1,1,{NE},0.010,0,0.009,0,0.019,0,0.036,0,0.017,0,0.011,0,0.004,<-4> [SBL],,<-4> [SCB],0.30,,,<-4> [SCB],,<-4> [SCB],0.36,0,0.31,0,0.35,,0.05,0,,<-2> [GCM],4.2,0,4.6,<1> (CSM),1.8,<-4> [SBL],3.9,0,12,0,64,<1> [SRD] (CSM),15,<1> (CSM),23.3,0,33.0,0,7.0,0,8.0,0,2.9,0,1.0,0
gtmfmnut,11/8/2022 9:05,1,2,{NE},0.011,0,0.013,0,0.024,0,0.040,0,0.016,0,0.010,0,0.004,<-4> [SBL],,<-4> [SCB],0.35,,,<-4> [SCB],,<-4> [SCB],0.40,0,0.36,0,0.39,,0.04,0,,<-2> [GCM],4.4,0,5.1,0,1.5,<-4> [SBL],3.3,0,12,0,22,<1> [SRD] (CSM),30,<1> (CHB),23.3,0,33.0,0,7.0,0,8.0,0,4.0,0,1.0,0
gtmssnut,11/8/2022 10:12,1,1,{NE},0.010,0,0.012,0,0.022,0,0.039,0,0.017,0,0.012,0,0.007,0,0.019,0,0.28,,0.30,,0.40,,0.39,0,0.29,0,0.38,,0.10,0,0.10,0,4.8,0,5.4,0,1.8,<-4> [SBL],3.1,0,13,0,17,<1> (CSM),10.0,<-4> [SBL] (CHB),22.8,0,33.2,0,7.0,0,8.0,0,7.5,<-4> [SBL],1.1,0
gtmssnut,11/8/2022 10:14,1,2,{NE},0.011,0,0.011,0,0.022,0,0.039,0,0.017,0,0.011,0,0.009,0,0.020,0,0.30,,0.32,,0.41,,0.40,0,0.31,0,0.39,,0.09,0,0.09,0,4.8,0,5.2,0,2.1,<-4> [SBL],3.0,0,14,0,11,<1> (CSM),10.0,<-4> [SBL] (CHB),22.8,0,33.2,0,7.0,0,8.0,0,2.5,<-4> [SBL],1.1,0
gtmpinut,11/8/2022 11:51,1,1,{NE},0.024,0,0.013,0,0.037,0,0.054,0,0.017,0,0.035,0,0.017,0,0.052,0,0.46,,0.52,,0.61,,0.59,0,0.50,0,0.55,,0.09,0,0.09,0,3.9,0,4.4,0,1.8,<-4> [SBL],6.4,0,10,0,3,<-4> [SBL] (CHB),10.0,<-4> [SBL] (CHB),23.6,0,27.4,0,6.1,0,7.7,0,22.0,<1> (CSM),1.0,0
gtmpinut,11/8/2022 11:53,1,2,{NE},0.025,0,0.011,0,0.036,0,0.054,0,0.018,0,0.033,0,0.017,0,0.050,0,0.50,,0.55,,0.60,,0.58,0,0.53,0,0.55,,0.05,0,0.05,0,4.0,0,4.5,0,1.8,<-4> [SBL],6.5,0,10,0,,<-2> [GDM],10.0,<-4> [SBL] (CHB),23.6,0,27.4,0,6.1,0,7.7,0,21.0,0,1.0,0
gtmpcnut,11/8/2022 13:00,1,1,{NE},0.030,0,0.013,0,0.043,0,0.054,0,0.011,0,0.059,0,0.016,0,0.075,0,0.57,,0.65,,0.73,,0.71,0,0.63,0,0.65,,0.08,0,0.08,0,3.7,0,4.0,0,1.8,<-4> [SBL],19.0,0,8,0,22,<1> (CSM),31,<1> (CHB),23.7,0,17.4,0,6.5,0,7.4,0,200.0,0,0.2,0
gtmpcnut,11/8/2022 13:02,1,2,{NE},0.029,0,0.013,0,0.042,0,0.057,0,0.015,0,0.054,0,0.016,0,0.070,0,0.62,,0.69,,0.76,,0.74,0,0.67,0,0.69,,0.07,0,0.07,0,3.6,0,3.8,0,1.8,<-4> [SBL],19.0,0,9,0,22,<1> (CSM),20,<1> (CHB),23.7,0,17.4,0,6.5,0,7.4,0,230.0,0,0.2,0
gtmpcnut,11/14/2022 9:30,2,1,,0.021,<1> (CHB),0.020,0,0.041,0,0.047,0,0.006,0,0.016,0,0.004,0,0.020,0,1.08,,1.10,,1.10,,1.10,0,1.10,0,1.08,,0.00,0,0.00,0,2.8,<-4> [SBL] (CHB),2.0,<-4> [SBL] (CHB),3.0,<-4> [SBL] (CHB),42.0,0,3,0,,<-1>,,<-1>,19.6,0,0.1,0,5.4,0,6.1,0,,<-1>, ,<-1>  
gtmpcnut,11/14/2022 12:00,2,1,,0.022,<1> (CHB),,<-1>,,<-1>,0.052,0,,<-1>,0.012,0,0.009,0,0.021,0,,<-1>,,<-1>,1.11,,1.10,0,,<-1>,1.09,,,<-1>,,<-1>,0.82,<-4> [SBL],0.60,<-4> [SBL],0.90,<-4> [SBL],42.0,0,3,0,,<-1>,,<-1>,20.4,0,0.2,0,5.6,0,6.1,0,,<-1>, ,<-1>  
gtmpcnut,11/14/2022 14:30,2,1,,0.030,<1> (CHB),,<-1>,,<-1>,0.068,0,,<-1>,0.066,0,0.007,0,0.073,0,,<-1>,,<-1>,1.01,,1.00,0,,<-1>,0.93,,,<-1>,,<-1>,1.5,0,1.9,0,1.5,<-4> [SBL],33.0,0,7,0,,<-1>,30,<1> (CSM),21.6,0,5.6,0,6.3,0,6.7,0,,<-1>, ,<-1>  
gtmpcnut,11/14/2022 17:00,2,1,,0.029,<1> (CHB),,<-1>,,<-1>,0.050,0,,<-1>,0.053,0,0.008,0,0.061,0,,<-1>,,<-1>,1.01,,1.00,0,,<-1>,0.95,,,<-1>,,<-1>,1.3,<1> (CHB),1.6,<1> (CHB),1.1,<-4> [SBL] (CHB),36.0,0,7,0,,<-1>,,<-1>,21.5,0,5.2,0,6.2,0,6.7,0,,<-1>, ,<-1>  
gtmpcnut,11/14/2022 19:30,2,1,,0.022,<1> (CHB),,<-1>,,<-1>,0.052,0,,<-1>,0.013,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],1.00,0,,<-1>,0.99,,,<-1>,,<-2> [GCM],1.0,<-4> [SBL] (CHB),0.75,<-4> [SBL] (CHB),1.1,<-4> [SBL] (CHB),42.0,0,4,0,,<-1>,,<-1>,20.5,0,0.2,0,5.8,0,6.2,0,,<-1>, ,<-1>  
gtmpcnut,11/14/2022 22:00,2,1,,0.022,<1> (CHB),,<-1>,,<-1>,0.048,0,,<-1>,0.009,0,0.005,0,0.014,0,,<-1>,,<-1>,1.00,,1.00,0,,<-1>,0.99,,,<-1>,,<-1>,1.0,<-4> [SBL] (CHB),0.75,<-4> [SBL] (CHB),1.1,<-4> [SBL] (CHB),43.0,0,3,0,,<-1>,,<-1>,19.6,0,0.2,0,5.7,0,6.1,0,,<-1>, ,<-1>  
gtmpcnut,11/15/2022 0:30,2,1,,0.023,<1> (CHB),,<-1>,,<-1>,0.059,0,,<-1>,0.014,0,0.004,<-4> [SBL],,<-4> [SCB],,<-1>,,<-1>,,<-4> [SCB],0.94,0,,<-1>,0.93,,,<-1>,,<-2> [GCM],1.0,<-4> [SBL] (CHB),0.75,<-4> [SBL] (CHB),1.1,<-4> [SBL] (CHB),42.0,0,2,0,,<-1>,,<-1>,19.7,0,0.2,0,5.7,0,6.1,0,,<-1>, ,<-1>  
gtmpcnut,11/15/2022 3:00,2,1,,0.032,0,,<-1>,,<-1>,0.065,0,,<-1>,0.076,0,0.014,0,0.090,0,,<-1>,,<-1>,0.92,,0.91,0,,<-1>,0.83,,,<-1>,,<-1>,1.6,0,1.9,0,1.1,<-4> [SBL],30.0,0,9,0,,<-1>,63,<1> (CHB),21.0,0,10.2,0,5.1,0,6.9,0,,<-1>, ,<-1>  
gtmpcnut,11/15/2022 5:30,2,1,,0.032,0,,<-1>,,<-1>,0.060,0,,<-1>,0.076,0,0.010,0,0.086,0,,<-1>,,<-1>,0.91,,0.90,0,,<-1>,0.82,,,<-1>,,<-1>,1.1,0,1.3,0,1.1,<-4> [SBL],30.0,0,5,0,,<-1>,86,<1> (CHB),20.2,0,13.5,0,5.3,0,6.8,0,,<-1>, ,<-1>  
gtmpcnut,11/15/2022 8:00,2,1,,0.022,0,,<-1>,,<-1>,0.049,0,,<-1>,0.015,0,0.005,0,0.020,0,,<-1>,,<-1>,1.20,,1.20,0,,<-1>,1.18,,,<-1>,,<-1>,0.82,<-4> [SBL],0.60,<-4> [SBL],0.90,<-4> [SBL],42.0,0,3,0,,<-1>,127,<1> (CHB),19.2,0,0.3,0,5.8,0,6.2,0,,<-1>, ,<-1>  
gtmpcnut,11/15/2022 10:30,2,1,,0.019,0,,<-1>,,<-1>,0.048,0,,<-1>,0.053,0,0.006,0,0.059,0,,<-1>,,<-1>,1.21,,1.20,0,,<-1>,1.15,,,<-1>,,<-1>,0.82,<-4> [SBL],0.60,<-4> [SBL],0.90,<-4> [SBL],43.0,0,3,0,,<-1>,66,<1> (CHB),19.6,0,0.1,0,5.4,0,6.2,0,,<-1>, ,<-1>  
gtmfmnut,12/6/2022 8:38,1,1,,0.013,0,0.009,0,0.022,0,0.031,0,0.009,0,0.023,0,0.005,0,0.028,0,0.23,,0.26,,0.30,,0.30,0,0.25,0,0.28,,0.05,0,0.04,0,1.9,0,2.2,0,0.90,<-4> [SBL],3.7,0,7,0,6,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),19.9,0,33.9,0,6.8,0,7.9,0,4.5,0,1.4,0
gtmfmnut,12/6/2022 8:40,1,2,,0.012,0,0.008,0,0.020,0,0.027,0,0.007,0,0.022,0,0.005,0,0.027,0,0.25,,0.28,,0.30,,0.30,0,0.27,0,0.28,,0.03,0,0.02,0,1.6,0,2.2,0,1.1,<-4> [SBL],3.5,0,7,0,3,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),19.9,0,33.9,0,6.8,0,7.9,0,2.5,<-4> [SBL],1.4,0
gtmssnut,12/6/2022 9:28,1,1,,0.011,0,0.006,0,0.017,0,0.030,0,0.013,0,0.018,0,0.012,0,0.030,0,0.18,,0.21,,0.26,,0.25,<1> [SRD],0.20,0,0.23,,0.05,0,0.05,0,2.5,0,2.8,0,0.90,<-4> [SBL],3.0,0,7,0,17,<1> [GSM] (CHB),20,<1> (CHB),19.4,0,33.2,0,7.0,0,7.9,0,5.8,0,1.5,0
gtmssnut,12/6/2022 9:30,1,2,,0.012,0,0.008,0,0.020,0,0.029,0,0.009,0,0.018,0,0.013,0,0.031,0,0.23,,0.26,,0.39,,0.38,<1> [SRD],0.25,0,0.36,,0.13,0,0.13,0,2.4,0,2.8,<1> (CSM),0.90,<-4> [SBL],3.1,0,6,0,6,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),19.4,0,33.2,0,7.0,0,7.9,0,2.5,<-4> [SBL],1.5,0
gtmpinut,12/6/2022 10:29,1,1,,0.024,0,0.007,0,0.031,0,0.044,<1> [SRD],0.013,0,0.034,0,0.018,0,0.052,0,0.35,,0.40,,0.42,,0.40,0,0.38,0,0.37,,0.02,0,0.02,0,3.1,0,3.7,<1> (CSM),0.90,<-4> [SBL],8.3,0,10,0,14,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),19.8,0,26.0,0,6.0,0,7.6,0,28.0,<1> (CSM),0.8,0
gtmpinut,12/6/2022 10:30,1,2,,0.025,0,0.026,<1> [GQS],0.051,<1> [SCC],0.032,<1> [SCC],-0.019,<-3> [SNV],0.037,0,0.018,0,0.055,0,0.34,,0.40,,0.47,,0.45,0,0.38,0,0.41,,0.07,0,0.07,0,3.3,0,3.9,<1> (CSM),0.90,<-4> [SBL],8.0,0,10,0,6,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),19.8,0,26.0,0,6.0,0,7.6,0,31.0,<1> (CSM),0.8,0
gtmpcnut,12/6/2022 11:46,1,1,,0.024,0,0.009,0,0.033,0,0.046,0,0.013,0,0.035,0,0.014,0,0.049,0,0.38,,0.43,,0.45,,0.44,0,0.42,0,0.40,,0.02,0,0.02,0,3.3,0,3.7,<1> (CSM),0.90,<-4> [SBL],11.0,0,6,0,36,<1> [GSM] (CHB),20,<1> (CHB),20.8,0,25.4,0,5.9,0,7.5,0,86.0,0,0.8,0
gtmpcnut,12/6/2022 11:49,1,2,,0.025,0,0.007,0,0.032,0,0.045,0,0.013,0,0.028,0,0.014,0,0.042,0,0.38,,0.42,,0.47,,0.46,0,0.41,0,0.43,,0.05,0,0.05,0,3.3,0,3.7,<1> (CSM),0.90,<-4> [SBL],10.0,0,6,0,28,<1> [GSM] (CHB),10.0,<-4> [SBL] (CHB),20.8,0,25.4,0,5.9,0,7.5,0,85.0,0,0.8,0
gtmpcnut,12/12/2022 9:30,2,1,,0.032,<1> (CHB),0.013,0,0.045,0,0.049,0,0.004,0,0.054,0,0.015,0,0.069,0,0.57,,0.64,<1> [SCC],0.57,<1> [SCC],0.55,<1> [SCC],0.62,<1> [SCC],0.50,,-0.07,<-3> [SNV],-0.07,<-3> [SNV],2.0,<1> (CHB),2.1,<1> (CHB),1.1,<-4> [SBL] (CHB),18.0,0,4,0,,<-1>,,<-1>,18.5,0,9.1,0,5.4,0,7.0,0,,<-1>,,<-1>
gtmpcnut,12/12/2022 12:00,2,1,,0.028,<1> (CHB),,<-1>,,<-1>,0.051,0,,<-1>,0.034,0,0.015,0,0.049,0,,<-1>,,<-1>,0.52,,0.50,0,,<-1>,0.47,,,<-1>,,<-1>,5.7,<1> (CHB),6.3,<1> (CHB),1.5,<-4> [SBL] (CHB),11.0,0,15,0,,<-1>,,<-1>,19.2,0,22.7,0,5.7,0,7.4,0,,<-1>,,<-1>
gtmpcnut,12/12/2022 14:30,2,1,,0.024,<1> (CHB),,<-1>,,<-1>,0.044,0,,<-1>,0.028,0,0.017,0,0.045,0,,<-1>,,<-1>,0.44,,0.42,0,,<-1>,0.39,,,<-1>,,<-1>,4.1,0,4.4,0,1.3,<-4> [SBL],7.6,0,13,0,,<-1>,10,<1> (CHB),20.0,0,27.1,0,6.5,0,7.7,0,,<-1>,,<-1>
gtmpcnut,12/12/2022 17:00,2,1,,0.026,0,,<-1>,,<-1>,0.050,0,,<-1>,0.030,0,0.020,0,0.050,0,,<-1>,,<-1>,0.47,,0.45,0,,<-1>,0.42,,,<-1>,,<-1>,4.2,0,5.1,0,1.5,<-4> [SBL],8.7,0,19,0,,<-1>,10,<1> (CHB),19.9,0,24.1,0,6.1,0,7.6,0,,<-1>,,<-1>
gtmpcnut,12/12/2022 19:30,2,1,,0.029,0,,<-1>,,<-1>,0.052,0,,<-1>,0.031,0,0.011,0,0.042,0,,<-1>,,<-1>,0.55,,0.54,0,,<-1>,0.51,,,<-1>,,<-1>,2.5,0,2.7,0,1.4,<-4> [SBL],16.0,0,9,0,,<-1>,75,<1> (CHB),19.3,0,11.8,0,5.6,0,7.1,0,,<-1>,,<-1>
gtmpcnut,12/12/2022 22:00,2,1,,0.030,0,,<-1>,,<-1>,0.050,0,,<-1>,0.027,0,0.012,0,0.039,0,,<-1>,,<-1>,0.54,,0.53,0,,<-1>,0.50,,,<-1>,,<-1>,1.6,<-4> [SBL],1.3,0,1.8,<-4> [SBL],18.0,0,4,0,,<-1>,120,<1> (CHB),19.1,0,9.7,0,5.5,0,7.0,0,,<-1>,,<-1>
gtmpcnut,12/13/2022 0:30,2,1,,0.027,0,,<-1>,,<-1>,0.048,0,,<-1>,0.025,0,0.014,0,0.039,0,,<-1>,,<-1>,0.53,,0.52,0,,<-1>,0.50,,,<-1>,,<-1>,1.9,0,2.0,0,1.5,<-4> [SBL],12.0,0,6,0,,<-1>,52,<1> (CHB),19.2,0,18.6,0,5.9,0,7.3,0,,<-1>,,<-1>
gtmpcnut,12/13/2022 3:00,2,1,,0.027,0,,<-1>,,<-1>,0.046,0,,<-1>,0.027,0,0.022,0,0.049,0,,<-1>,,<-1>,0.49,,0.47,0,,<-1>,0.44,,,<-1>,,<-1>,2.1,0,2.3,0,1.1,<-4> [SBL],9.8,0,16,0,,<-1>,41,<1> (CHB),19.1,0,22.7,0,5.9,0,7.4,0,,<-1>,,<-1>
gtmpcnut,12/13/2022 5:30,2,1,,,<-2> [GDM] (CSM),,<-1>,,<-1>,,<-2> [GDM] (CSM),,<-2> [GCM],,<-2> [GDM] (CSM),,<-2> [GDM] (CSM),,<-2> [GCM],,<-1>,,<-1>,,<-2> [GCM],,<-2> [GDM] (CSM),,<-1>,,<-2> [GCM],,<-2> [GCM],,<-2> [GCM],,<-2> [GDM] (CSM),,<-2> [GDM] (CSM),,<-2> [GDM] (CSM),,<-2> [GDM] (CSM),,<-2> [GDM] (CSM),,<-1>,,<-2> [GDM] (CSM),18.7,0,15.3,0,5.7,0,7.2,0,,<-1>,,<-1>
gtmpcnut,12/13/2022 8:00,2,1,,,<-2> [GDM] (CSM),,<-1>,,<-1>,,<-2> [GDM] (CSM),,<-2> [GCM],,<-2> [GDM] (CSM),,<-2> [GDM] (CSM),,<-2> [GCM],,<-1>,,<-1>,,<-2> [GCM],,<-2> [GDM] (CSM),,<-1>,,<-2> [GCM],,<-2> [GCM],,<-2> [GCM],,<-2> [GDM] (CSM),,<-2> [GDM] (CSM),,<-2> [GDM] (CSM),,<-2> [GDM] (CSM),,<-2> [GDM] (CSM),,<-1>,,<-2> [GDM] (CSM),18.7,0,12.3,0,5.5,0,7.1,0,,<-1>,,<-1>
gtmpcnut,12/13/2022 10:30,2,1,,0.028,0,,<-1>,,<-1>,0.049,0,,<-1>,0.028,0,0.015,0,0.043,0,,<-1>,,<-1>,0.55,,0.53,0,,<-1>,0.50,,,<-1>,,<-1>,,<-2> [GDM] (CSM),,<-2> [GDM] (CSM),,<-2> [GDM] (CSM),15.0,0,,<-2> [GDM] (CSM),,<-1>,,<-2> [GDM] (CSM),18.7,0,13.9,0,5.9,0,7.2,0,,<-1>,,<-1>
