Station Code,DateTimeStamp,Monitoring Program,Rep,F_Record,PO4F,F_PO4F,TP,F_TP,NH4F,F_NH4F,NO2F,F_NO2F,NO3F,F_NO3F,NO23F,F_NO23F,DIN,F_DIN,DON,F_DON,TDN,F_TDN,TN,F_TN,PN,F_PN,TKN,F_TKN,TKNF,F_TKNF,TON,F_TON,PON,F_PON,CHLA_N,F_CHLA_N,UncCHLa_N,F_UncCHLa_N,PHEA,F_PHEA,DOC,F_DOC,TSS,F_TSS,FECCOL_CFU,F_FECCOL_CFU,ENTERO_MPN,F_ENTERO_MPN,WTEM_N,F_WTEM_N,SALT_N,F_SALT_N,DO_N,F_DO_N,PH_N,F_PH_N,TURB_N,F_TURB_N,SECCHI,F_SECCHI
gtmpcnut,1/12/2020 10:30,2,1, ,0.048,<1> (CHB),0.084,0,0.076,0,0.006,<1> (CHB),0.034,<1> [GSM] (CHB),0.040,0,0.116,0,0.78,0,0.90,0,1.02,0,0.12,0,0.98,0,0.86,0,0.90,0,0.12,0,2.9,<1> (CHB),3.9,<1> (CHB),2.1,<-4> [SBL] (CHB),23.0,0,6,<1> (CSM), ,<-1>, ,<-1>  ,19.7,0,11.4,0,6.4,0,7.4,0, ,<-1>  , ,<-1>  
gtmpcnut,1/12/2020 13:00,2,1, ,0.037,<1> (CHB),0.074,0,0.072,0,0.006,0,0.027,0,0.033,0,0.105,0, ,<-1>,,<-1>,0.87,0,,<-1>,0.84,0, ,<-1>  ,0.77,0,,<-1>,4.4,0,5.5,0,1.8,<-4> [SBL],15.0,0,14,0,53,<1> [GSM] (CHB), ,<-1>  ,21.2,0,18.9,0,6.5,0,7.7,0, ,<-1>  , ,<-1>  
gtmpcnut,1/12/2020 15:30,2,1, ,0.045,0,0.078,0,0.061,0,0.006,0,0.034,0,0.040,0,0.101,0, ,<-1>,,<-1>,0.95,0,,<-1>,0.91,0, ,<-1>  ,0.85,0,,<-1>,2.2,0,3.0,0,1.2,0,21.0,0,8,0,61,<1> [GSM] (CHB), ,<-1>  ,20.6,0,13.8,0,6.3,0,7.5,0, ,<-1>  , ,<-1>  
gtmpcnut,1/12/2020 18:00,2,1, ,0.047,0,0.080,0,0.037,0,0.006,0,0.030,0,0.036,0,0.073,0, ,<-1>,,<-1>,1.04,0,,<-1>,1.00,0, ,<-1>  ,0.96,0,,<-1>,2.5,0,3.0,0,2.6,<-4> [SBL],25.0,0,8,<1> (CSM),190,<1> (CHB), ,<-1>  ,20.5,0,10.2,0,6.5,0,7.4,0, ,<-1>  , ,<-1>  
gtmpcnut,1/12/2020 20:30,2,1, ,0.050,0,0.083,0,0.019,0,0.006,<1> (CSM),0.026,<1> (CSM),0.032,0,0.051,0, ,<-1>,,<-1>,0.80,0,,<-1>,0.77,0, ,<-1>  ,0.75,0,,<-1>,5.5,0,6.7,0,2.2,<-4> [SBL],28.0,0,4,0,190,<1> (CHB), ,<-1>  ,20.1,0,6.6,0,6.9,0,7.3,0, ,<-1>  , ,<-1>  
gtmpcnut,1/12/2020 23:00,2,1, ,0.049,0,0.082,0,0.046,0,0.007,0,0.033,0,0.040,0,0.086,0, ,<-1>,,<-1>,0.84,0,,<-1>,0.80,0, ,<-1>  ,0.75,0,,<-1>,3.3,0,4.5,0,2.2,<-4> [SBL],25.0,0,7,0,110,<1> (CHB), ,<-1>  ,20.7,0,8.2,0,6.9,0,7.4,0, ,<-1>  , ,<-1>  
gtmpcnut,1/13/2020 1:30,2,1, ,0.046,0,0.076,0,0.070,0,0.006,0,0.036,0,0.042,0,0.112,0, ,<-1>,,<-1>,0.77,0,,<-1>,0.73,0, ,<-1>  ,0.66,0,,<-1>,2.3,0,2.9,0,2.2,<-4> [SBL],20.0,0,8,0,88,<1> (CHB), ,<-1>  ,21.2,0,14.3,0,6.0,0,7.4,0, ,<-1>  , ,<-1>  
gtmpcnut,1/13/2020 4:00,2,1, ,0.049,0,0.082,0,0.054,0,0.006,0,0.036,0,0.042,0,0.096,0, ,<-1>,,<-1>,0.86,0,,<-1>,0.82,0, ,<-1>  ,0.77,0,,<-1>,2.1,0,2.6,0,2.2,<-4> [SBL],24.0,0,9,0,120,<1> (CHB), ,<-1>  ,20.8,0,11.1,0,6.1,0,7.4,0, ,<-1>  , ,<-1>  
gtmpcnut,1/13/2020 6:30,2,1, ,0.052,0,0.084,0,0.039,0,0.006,0,0.026,0,0.032,0,0.071,0, ,<-1>,,<-1>,0.81,0,,<-1>,0.78,0, ,<-1>  ,0.74,0,,<-1>,2.6,0,3.6,0,2.2,<-4> [SBL],26.0,0,3,0,190,<1> (CHB), ,<-1>  ,20.4,0,9.1,0,5.9,0,7.3,0, ,<-1>  , ,<-1>  
gtmpcnut,1/13/2020 9:00,2,1, ,0.055,0,0.089,0,0.032,0,0.006,0,0.024,0,0.030,0,0.062,0, ,<-1>,,<-1>,0.88,0,,<-1>,0.85,0, ,<-1>  ,0.82,0,,<-1>,2.2,0,3.0,0,2.2,<-4> [SBL],28.0,0,6,0,210,<1> (CHB), ,<-1>  ,19.3,0,4.7,0,6.4,0,7.2,0, ,<-1>  , ,<-1>  
gtmfmnut,1/13/2020 10:31,1,1, ,0.008,0,0.041,<1> [SRD],0.011,0,0.004,0,0.009,0,0.013,0,0.024,0,0.31,0,0.33,0,0.36,0,0.03,0,0.35,0,0.32,0,0.34,0,0.03,0,9.4,<1> [SRD],11.0,<1> [SRD],2.6,0,1.6,0,27,0,3,<-4> [SBL] (CHB), ,<-1>  ,18.3,0,35.6,0,,<-2> [GDM],8.1,0,11,0,1.30,0
gtmfmnut,1/13/2020 10:34,1,2, ,0.007,0,0.016,<1> [SRD],0.013,0,0.004,0,0.009,0,0.013,0,0.026,0,0.37,<1> (CSM),0.39,<1> [SCC],0.27,<1> [SCC],-0.12,<-3> [SNV],0.26,<1> [SCC],0.38,<1> [SCC],0.25,<1> (CSM),-0.12,<-3> [SNV],3.9,<1> [SRD],5.8,<1> [SRD],2.9,0,1.8,0,25,0,3,<-4> [SBL] (CHB), ,<-1>  ,18.3,0,35.6,0,,<-2> [GDM],8.1,0,12,0,1.30,0
gtmpcnut,1/13/2020 11:30,2,1, ,0.050,0,0.087,0,0.083,0,0.007,0,0.031,0,0.038,0,0.121,0, ,<-1>,,<-1>,0.88,0,,<-1>,0.84,0, ,<-1>  ,0.76,0,,<-1>,4.1,0,5.6,0,2.3,0,22.0,0,10,0,150,<1> (CHB), ,<-1>  ,21.0,0,11.9,0,5.9,0,7.4,0, ,<-1>  , ,<-1>  
gtmssnut,1/13/2020 11:53,1,1, ,0.006,0,0.049,0,0.004,0,0.002,<-4> [SBL],,<-4> [SCB],0.005,0,0.009,0,0.29,0,0.30,0,0.34,0,0.04,0,0.34,0,0.29,0,0.34,0,0.05,0,3.3,<1> [SRD],4.2,<1> [SRD],1.4,<-4> [SBL] (CSM),1.7,0,33,0,3,<-4> [SBL] (CHB), ,<-1>  ,18.6,0,35.3,0,,<-2> [GDM],8.2,0,19,<1> (CSM),1.20,0
gtmssnut,1/13/2020 11:56,1,2, ,0.005,0,0.037,0,0.003,0,0.002,<-4> [SBL],,<-4> [SCB],0.004,0,0.007,0,0.28,0,0.28,0,0.35,0,0.07,0,0.35,0,0.28,0,0.35,0,0.07,0,7.2,<1> [SRD],9.4,<1> [SRD],3.3,<1> [SRD] (CSM),1.6,0,32,0,6,<1> [GSM] (CHB), ,<-1>  ,18.6,0,35.3,0,,<-2> [GDM],8.2,0,16,0,1.20,0
gtmpinut,1/13/2020 13:04,1,1, ,0.026,0,0.049,0,0.049,0,0.004,0,0.030,0,0.034,0,0.083,0,0.40,0,0.48,0,0.60,<1> (CSM),0.12,<1> (CSM),0.57,<1> (CSM),0.45,0,0.52,<1> (CSM),0.12,<1> (CSM),3.7,0,4.2,0,0.98,<-4> [SBL],6.0,0,6,0,6,<1> [GSM] (CHB), ,<-1>  ,19.8,0,27.2,0,,<-2> [GDM],8.0,0,4,0,1.50,0
gtmpinut,1/13/2020 13:06,1,2, ,0.027,0,0.047,0,0.050,0,0.004,0,0.027,0,0.031,0,0.081,0,0.39,0,0.47,0,0.54,0,0.07,0,0.51,0,0.44,0,0.46,0,0.07,0,3.8,0,4.2,0,0.90,<-4> [SBL],6.1,0,7,0,6,<1> [GSM] (CHB), ,<-1>  ,19.8,0,27.2,0,,<-2> [GDM],8.0,0,3,0,1.50,0
gtmpcnut,1/13/2020 13:56,1,1, ,0.034,0,0.077,0,0.077,0,0.006,0,0.026,0,0.032,0,0.109,0,0.74,<1> (CSM),0.85,<1> [SCC],0.83,<1> [SCC],-0.02,<-3> [SNV],0.80,<1> [SCC],0.82,<1> [SCC],0.72,<1> (CSM),-0.02,<-3> [SNV],2.4,<-4> [SBL],3.6,0,2.6,<-4> [SBL],15.0,0,14,0,100,<1> (CHB),10.0,<-4> [SBL] (CHB),22.6,0,20.0,0,9.9,0,5.9,0,11,0,0.60,0
gtmpcnut,1/13/2020 14:00,1,2, ,0.035,0,0.075,0,0.074,0,0.006,0,0.025,0,0.031,0,0.105,0,0.61,0,0.71,0,0.79,0,0.08,0,0.76,0,0.68,0,0.69,0,0.08,0,3.6,0,4.4,0,1.8,<-4> [SBL],14.0,0,14,0,110,<1> (CHB), ,<-1>  ,22.6,0,20.0,0,9.9,0,5.9,0,8,0,0.60,0
gtmpcnut,2/10/2020 10:30,2,1, ,0.032,<1> (CHB),0.064,<1> (CSM),0.024,<1> (CSM),0.002,<-4> [SBL] (CHB),,<-4> [SCB] (CHB),0.011,<1> (CSM),0.035,<1> (CSM),0.38,<1> (CSM),0.41,<1> (CSM),0.50,<1> (CSM),0.09,<1> (CSM),0.49,<1> (CSM),0.40,<1> (CSM),0.47,<1> (CSM),0.09,<1> (CSM),3.3,<1> (CHB),4.4,<1> (CHB),1.7,<1> (CHB),7.9,<1> (CSM),11,<1> (CSM), ,<-1>, ,<-1>  ,16.6,0,19.2,0,7.5,0,7.8,0, ,<-1>  , ,<-1>  
gtmpcnut,2/10/2020 13:00,2,1, ,0.018,0,0.039,<1> (CSM),0.005,<1> (CSM),0.002,<-4> [SBL],,<-4> [SCB],0.004,<-4> [SBL] (CSM),,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.36,<1> (CSM), ,<-1>  ,0.36,<1> (CSM),,<-1>,2.9,0,3.7,0,1.1,0,5.0,<1> (CSM),11,<1> (CSM),16,<1> [GSM] (CHB), ,<-1>  ,18.4,0,28.6,0,7.5,0,8.0,0, ,<-1>  , ,<-1>  
gtmpcnut,2/10/2020 15:30,2,1, ,0.030,0,0.071,<1> (CSM),0.012,<1> (CSM),0.002,<-4> [SBL],,<-4> [SCB],0.010,<1> (CSM),0.022,<1> (CSM), ,<-1>,,<-1>,0.54,<1> (CSM),,<-1>,0.53,<1> (CSM), ,<-1>  ,0.52,<1> (CSM),,<-1>,3.2,0,4.4,0,1.6,0,7.6,<1> (CSM),16,<1> (CSM),84,<1> (CHB), ,<-1>  ,17.9,0,21.2,0,7.7,0,7.8,0, ,<-1>  , ,<-1>  
gtmpcnut,2/10/2020 18:00,2,1, ,0.037,0,0.067,0,0.018,0,0.002,0,0.014,0,0.016,0,0.034,0, ,<-1>,,<-1>,0.51,0,,<-1>,0.49,0, ,<-1>  ,0.47,0,,<-1>,2.8,0,3.8,0,1.5,0,9.0,0,11,0,110,<1> (CHB), ,<-1>  ,18.2,0,16.6,0,7.6,0,7.7,0, ,<-1>  , ,<-1>  
gtmpcnut,2/10/2020 20:30,2,1, ,0.042,0,0.071,0,0.020,0,0.002,0,0.012,0,0.014,0,0.034,0, ,<-1>,,<-1>,0.51,0,,<-1>,0.50,0, ,<-1>  ,0.48,0,,<-1>,3.5,0,4.6,0,1.6,0,10.0,0,9,0,140,<1> (CHB), ,<-1>  ,18.3,0,14.1,0,7.4,0,7.6,0, ,<-1>  , ,<-1>  
gtmpcnut,2/10/2020 23:00,2,1, ,0.033,0,0.070,0,0.017,0,0.002,<-4> [SBL],,<-4> [SCB],0.012,0,0.029,0, ,<-1>,,<-1>,0.52,0,,<-1>,0.51,0, ,<-1>  ,0.49,0,,<-1>,3.2,0,4.6,0,2.1,0,8.2,0,14,0,83,<1> [GSM] (CHB), ,<-1>  ,18.5,0,18.6,0,7.6,0,7.8,0, ,<-1>  , ,<-1>  
gtmpcnut,2/11/2020 1:30,2,1, ,0.028,0,0.060,<1> (CSM),0.012,<1> (CSM),0.002,<-4> [SBL],,<-4> [SCB],0.007,<1> (CSM),0.019,<1> (CSM), ,<-1>,,<-1>,0.47,<1> (CSM),,<-1>,0.46,<1> (CSM), ,<-1>  ,0.45,<1> (CSM),,<-1>,2.6,0,3.5,0,1.5,0,6.9,<1> (CSM),15,<1> (CSM),56,<1> [GSM] (CHB), ,<-1>  ,18.9,0,23.6,0,7.3,0,7.8,0, ,<-1>  , ,<-1>  
gtmpcnut,2/11/2020 4:00,2,1, ,0.035,0,0.067,<1> (CSM),0.025,<1> (CSM),0.002,<-4> [SBL],,<-4> [SCB],0.017,<1> (CSM),0.042,<1> (CSM), ,<-1>,,<-1>,0.52,<1> (CSM),,<-1>,0.50,<1> (CSM), ,<-1>  ,0.48,<1> (CSM),,<-1>,1.9,<1> (CSM),2.7,<1> (CSM),1.2,<1> (CSM),8.6,<1> (CSM),13,<1> (CSM),80,<1> [GSM] (CHB), ,<-1>  ,18.4,0,19.1,0,7.2,0,7.7,0, ,<-1>  , ,<-1>  
gtmpcnut,2/11/2020 6:30,2,1, ,0.042,0,0.071,<1> (CSM),0.030,<1> (CSM),0.002,0,0.012,<1> (CSM),0.014,<1> (CSM),0.044,<1> (CSM), ,<-1>,,<-1>,0.84,<1> (CSM),,<-1>,0.83,<1> (CSM), ,<-1>  ,0.80,<1> (CSM),,<-1>,2.2,<1> (CSM),3.0,<1> (CSM),1.2,<1> (CSM),9.1,<1> (CSM),10,<1> (CSM),140,<1> [GSM] (CHB), ,<-1>  ,18.2,0,16.6,0,6.8,0,7.6,0, ,<-1>  , ,<-1>  
gtmpcnut,2/11/2020 9:00,2,1, ,0.045,0,0.069,0,0.029,0,0.002,0,0.013,0,0.015,0,0.044,0, ,<-1>,,<-1>,0.50,0,,<-1>,0.49,0, ,<-1>  ,0.46,0,,<-1>,3.2,0,3.9,0,1.0,0,9.8,0,7,0,190,<1> (CHB), ,<-1>  ,17.9,0,12.7,0,6.7,0,7.5,0, ,<-1>  , ,<-1>  
gtmfmnut,2/11/2020 10:39,1,1, ,0.005,0,0.032,0,0.008,0,0.002,<-4> [SBL],,<-4> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.25,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.32,0,0.26,0,0.31,0,0.06,0,5.3,0,6.3,0,1.4,0,1.5,0,20,<1> (CHB),6,<1> [GSM] (CHB), ,<-1>  ,17.5,0,35.6,0,7.0,0,8.0,0,8,0,0.80,0
gtmfmnut,2/11/2020 10:43,1,2, ,0.005,0,0.035,0,0.007,0,0.002,<-4> [SBL],,<-4> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.27,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.33,0,0.28,0,0.32,0,0.05,0,5.5,0,6.6,0,1.6,0,1.5,0,19,0,3,<-4> [SBL] (CHB), ,<-1>  ,17.5,0,35.6,0,7.0,0,8.0,0,8,0,0.80,0
gtmpcnut,2/11/2020 11:30,2,1, ,0.034,0,0.071,0,0.019,0,0.002,<-4> [SBL],,<-4> [SCB],0.010,0,0.029,0, ,<-1>,,<-1>,0.56,0,,<-1>,0.55,0, ,<-1>,0.53,0,,<-1>,5.2,0,6.3,0,1.6,0,7.6,0,15,0,100,<1> (CHB), ,<-1>  ,19.6,0,20.4,0,7.0,0,7.7,0, ,<-1>  , ,<-1>  
gtmssnut,2/11/2020 11:58,1,1, ,0.006,0,0.025,0,0.005,0,0.002,<-4> [SBL],,<-4> [SCB],0.008,0,0.013,0,0.24,0,0.26,0,0.31,0,0.05,0,0.30,0,0.25,0,0.30,0,0.05,0,4.0,0,4.8,0,1.0,0,1.7,0,16,0,3,<-4> [SBL] (CHB), ,<-1>  ,17.8,0,35.2,0,7.4,0,8.0,0,8,0,0.85,0
gtmssnut,2/11/2020 12:01,1,2, ,0.006,0,0.026,0,0.004,0,0.002,<-4> [SBL],,<-4> [SCB],0.006,0,0.010,0,0.27,0,0.28,0,0.36,0,0.08,0,0.35,0,0.27,0,0.35,0,0.08,0,4.4,0,5.1,0,0.93,0,1.7,0,14,0,3,<-4> [SBL] (CHB), ,<-1>  ,17.8,0,35.2,0,7.4,0,8.0,0,7,0,0.85,0
gtmpinut,2/11/2020 13:27,1,1, ,0.017,0,0.045,0,0.006,0,0.002,<-4> [SBL],,<-4> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.42,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.47,0,0.43,0,0.46,0,0.04,0,5.6,0,6.4,0,1.0,0,4.7,0,8,<1> (CSM),3,<1> [GSM] (CHB), ,<-1>  ,18.2,0,29.5,0,7.3,0,7.8,0,4,0,0.90,0
gtmpinut,2/11/2020 13:29,1,2, ,0.017,0,0.048,0,0.005,0,0.002,<-4> [SBL],,<-4> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.42,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.48,0,0.42,0,0.48,0,0.06,0,6.0,0,6.9,0,1.1,0,4.6,0,10,0,6,<1> [GSM] (CHB), ,<-1>  ,18.2,0,29.5,0,7.3,0,7.8,0,5,0,0.90,0
gtmpcnut,2/11/2020 14:01,1,1, ,0.024,0,0.054,0,0.006,0,0.002,<-4> [SBL],,<-4> [SCB],0.004,0,0.010,0,0.41,0,0.42,0,0.43,0,0.01,0,0.43,0,0.42,0,0.42,0,0.01,0,4.7,0,5.5,0,1.2,<-4> [SBL],5.9,0,12,0,44,<1> [GSM] (CHB),20.5,<1> [GSM] (CHB),20.6,0,27.4,0,6.8,0,6.4,0,6,0,0.85,0
gtmpcnut,2/11/2020 14:03,1,2, ,0.023,0,0.054,0,0.006,0,0.002,<-4> [SBL],,<-4> [SCB],0.004,0,0.010,0,0.38,0,0.39,0,0.42,0,0.03,0,0.42,0,0.39,0,0.41,0,0.03,0,4.0,0,4.8,0,1.1,0,5.8,0,12,0,42,<1> [GSM] (CHB), ,<-1>  ,20.6,0,27.4,0,6.8,0,6.4,0,7,<1> (CSM),0.85,0
gtmpcnut,3/9/2020 8:30,2,1, ,0.035,<1> (CHB),0.065,0,0.035,0,0.002,<1> (CHB),0.011,<1> [GSM] (CHB),0.013,0,0.048,0,0.36,0,0.41,0,0.62,0,0.21,0,0.61,0,0.40,0,0.57,0,0.21,0,2.8,<1> (CHB),3.5,<1> (CHB),1.0,<1> (CHB),7.3,0,8,0, ,<-1>, ,<-1>  ,16.0,0,20.7,0,7.3,0,7.6,0, ,<-1>  , ,<-1>  
gtmpcnut,3/9/2020 11:00,2,1, ,0.020,<1> (CHB),0.054,0,0.011,0,0.002,<-4> [SBL] (CHB),,<-4> [SCB] (CHB),0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.41,0, ,<-1>  ,0.40,0,,<-1>,4.0,0,4.9,0,1.3,0,4.7,0,13,0,36,<1> [GSM] (CHB), ,<-1>  ,16.0,0,28.7,0,7.8,0,7.9,0, ,<-1>  , ,<-1>  
gtmpcnut,3/9/2020 13:30,2,1, ,0.024,0,0.055,0,0.006,0,0.002,<-4> [SBL],,<-4> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.46,0, ,<-1>  ,0.45,0,,<-1>,3.9,0,4.7,0,1.1,0,5.3,0,14,0,64,<1> [GSM] (CHB), ,<-1>  ,16.6,0,27.2,0,7.9,0,7.8,0, ,<-1>  , ,<-1>  
gtmpcnut,3/9/2020 16:00,2,1, ,0.032,0,0.066,0,0.015,0,0.003,<1> (CSM),0.009,<1> (CSM),0.012,0,0.027,0, ,<-1>,,<-1>,0.52,0,,<-1>,0.51,0, ,<-1>  ,0.50,0,,<-1>,3.3,0,4.1,0,1.1,0,7.1,0,11,0,69,<1> [GSM] (CHB), ,<-1>  ,18.2,0,20.8,0,7.9,0,7.7,0, ,<-1>  , ,<-1>  
gtmpcnut,3/9/2020 18:30,2,1, ,0.038,0,0.068,0,0.017,0,0.003,<1> (CSM),0.015,<1> (CSM),0.018,0,0.035,0, ,<-1>,,<-1>,0.51,0,,<-1>,0.49,0, ,<-1>  ,0.47,0,,<-1>,4.2,0,5.2,0,1.3,0,8.0,0,9,0,120,<1> (CHB), ,<-1>  ,18.9,0,18.0,0,7.8,0,7.6,0, ,<-1>  , ,<-1>  
gtmpcnut,3/9/2020 21:00,2,1, ,0.032,0,0.070,0,0.008,0,0.003,<1> (CSM),0.007,<1> (CSM),0.010,0,0.018,0, ,<-1>,,<-1>,0.43,0,,<-1>,0.42,0, ,<-1>  ,0.41,0,,<-1>,1.7,0,1.9,<1> (CSM),0.90,<-4> [SBL],7.0,0,15,0,83,<1> [GSM] (CHB), ,<-1>  ,18.6,0,21.0,0,8.0,0,7.7,0, ,<-1>  , ,<-1>  
gtmpcnut,3/9/2020 23:30,2,1, ,0.024,0,0.061,0,0.006,0,0.002,<1> (CSM),,<-4> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.67,0, ,<-1>  ,0.66,0,,<-1>,2.3,0,3.1,0,1.1,0,5.1,0,16,0,17,<1> [GSM] (CHB), ,<-1>  ,18.4,0,26.9,0,7.9,0,7.8,0, ,<-1>  , ,<-1>  
gtmpcnut,3/10/2020 2:00,2,1, ,0.029,0,0.067,0,0.010,0,0.003,<1> (CSM),0.004,<1> (CSM),0.007,0,0.017,0, ,<-1>,,<-1>,0.50,0,,<-1>,0.49,0, ,<-1>  ,0.48,0,,<-1>,2.8,0,3.5,0,1.1,0,6.5,0,14,0,67,<1> [GSM] (CHB), ,<-1>  ,18.3,0,23.6,0,7.7,0,7.7,0, ,<-1>  , ,<-1>  
gtmpcnut,3/10/2020 4:30,2,1, ,0.034,0,0.067,0,0.020,0,0.004,<1> (CSM),0.007,<1> (CSM),0.011,0,0.031,0, ,<-1>,,<-1>,0.48,0,,<-1>,0.47,0, ,<-1>  ,0.45,0,,<-1>,2.8,0,3.5,0,1.1,0,7.6,0,10,0,130,<1> (CHB), ,<-1>  ,18.4,0,19.6,0,7.2,0,7.6,0, ,<-1>  , ,<-1>  
gtmpcnut,3/10/2020 7:00,2,1, ,0.042,0,0.069,0,0.026,0,0.004,<1> (CSM),0.012,<1> (CSM),0.016,0,0.042,0, ,<-1>,,<-1>,0.48,0,,<-1>,0.46,0, ,<-1>  ,0.43,0,,<-1>,3.3,0,3.9,0,0.90,<-4> [SBL],8.1,0,8,0,130,<1> (CHB), ,<-1>  ,18.4,0,17.7,0,7.3,0,7.5,0, ,<-1>  , ,<-1>  
gtmpcnut,3/10/2020 9:30,2,1, ,0.033,0,0.069,0,0.016,0,0.003,<1> (CSM),0.009,<1> (CSM),0.012,0,0.028,0, ,<-1>,,<-1>,0.51,0,,<-1>,0.50,0, ,<-1>  ,0.48,0,,<-1>,3.7,0,4.7,0,1.5,0,7.1,0,13,<1> (CSM),108,<1> [GSM] (CHB), ,<-1>  ,18.4,0,20.6,0,7.2,0,7.6,0, ,<-1>  , ,<-1>  
gtmfmnut,3/10/2020 10:01,1,1, ,0.004,0,0.021,0,0.005,0,0.003,<1> (CSM),,<-4> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.16,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.25,0,0.16,0,0.24,0,0.09,0,2.7,0,2.8,0,0.90,<-4> [SBL],1.7,0,7,0,3,<-4> [SBL] (CHB), ,<-1>  ,17.0,0,33.7,0,7.5,0,8.0,0,4,0,1.50,0
gtmfmnut,3/10/2020 10:04,1,2, ,0.004,0,0.021,0,0.003,0,0.003,<1> (CSM),,<-4> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.23,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.25,0,0.23,0,0.25,0,0.02,0,2.4,0,2.4,0,0.98,<-4> [SBL],1.7,0,8,0,8,<1> [GSM] (CHB), ,<-1>  ,17.0,0,33.7,0,7.5,0,8.0,0,4,0,1.50,0
gtmssnut,3/10/2020 11:13,1,1, ,0.010,0,0.032,0,0.009,0,0.003,<1> (CSM),0.004,<1> (CSM),0.007,0,0.016,0,0.20,0,0.22,0,0.32,0,0.10,0,0.31,0,0.21,0,0.30,0,0.10,0,2.6,0,2.7,0,0.98,<-4> [SBL],2.7,0,8,0,6,<1> [GSM] (CHB), ,<-1>  ,17.2,0,33.4,0,7.6,0,8.0,0,5,0,1.20,0
gtmssnut,3/10/2020 11:16,1,2, ,0.007,0,0.029,0,0.009,0,0.003,<1> (CSM),,<-4> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.24,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.25,0,0.25,0,0.24,0,0.00,0,2.4,0,2.4,0,0.98,<-4> [SBL],2.3,0,9,0,11,<1> [GSM] (CHB), ,<-1>  ,17.2,0,33.4,0,7.6,0,8.0,0,5,0,1.20,0
gtmpinut,3/10/2020 12:37,1,1, ,0.017,0,0.047,0,0.011,0,0.004,<1> (CSM),,<-4> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.35,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.55,0,0.36,0,0.54,0,0.19,0,5.0,0,5.4,0,0.90,<-4> [SBL],6.4,0,8,0,3,<-4> [SBL] (CHB), ,<-1>  ,17.8,0,28.9,0,7.1,0,7.8,0,6,0,1.30,0
gtmpinut,3/10/2020 12:40,1,2, ,0.018,0,0.046,0,0.010,0,0.003,<1> (CSM),,<-4> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.39,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.50,0,0.40,0,0.49,0,0.10,0,5.3,0,5.4,0,1.8,<-4> [SBL],6.4,0,8,0,3,<1> [GSM] (CHB), ,<-1>  ,17.8,0,28.9,0,7.1,0,7.8,0,5,0,1.30,0
gtmpcnut,3/10/2020 13:07,1,1, ,0.021,0,0.055,0,0.004,0,0.004,<1> (CSM),,<-4> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.33,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.44,0,0.33,0,0.44,0,0.11,0,4.4,0,5.1,0,0.94,0,4.5,0,15,0,28,<1> [GSM] (CHB),20.0,<1> (CHB),19.5,0,29.3,0,8.4,0,7.6,0,8,0,0.80,0
gtmpcnut,3/10/2020 13:09,1,2, ,0.020,0,0.053,0,0.005,0,0.003,<1> (CSM),,<-4> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.30,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.44,0,0.31,0,0.44,0,0.13,0,3.4,0,3.9,0,0.90,<-4> [SBL],4.4,0,15,<1> (CSM),25,<1> [GSM] (CHB), ,<-1>  ,19.5,0,29.3,0,8.4,0,7.6,0,8,0,0.80,0
